round_shots,2400,500,600,300,500,600,400,400,300,300,200,200,200,100
round_queries,2400,2500,7800,9900,34500,84600,128400,298800,580500,1286100,1940200,4144600,9555000,10921100
round_k,0,2,6,16,34,70,160,373,967,2143,4850,10361,23887,54605
round_shots,2000,700,300,300,200,200,200,300,200,200,200,200,200
round_queries,2000,3500,5700,14100,25400,52600,113800,349500,608200,1392200,3158600,7020200,15654600
round_k,0,2,9,23,63,131,284,582,1520,3480,7896,17550,39136
round_shots,3000,600,500,300,300,200,200,200,200,200,200,200,200
round_queries,3000,3000,6500,9900,23700,37000,81400,178600,411800,888200,1954200,4500600,10275400
round_k,0,2,6,16,39,92,203,446,1029,2220,4885,11251,25688
round_shots,2100,600,400,200,300,300,200,200,200,200,200,300,200
round_queries,2100,3000,7600,10200,33300,83700,141000,314600,699800,1492200,3321400,10446900,16999400
round_k,0,2,9,25,55,139,352,786,1749,3730,8303,17411,42498
round_shots,1800,600,300,300,200,300,200,200,200,200,300,200,100
round_queries,1800,3000,5700,15900,23800,75900,133400,279400,613000,1393800,4747500,7592600,8357100
round_k,0,2,9,26,59,126,333,698,1532,3484,7912,18981,41785
round_shots,2300,600,500,400,200,200,300,200,200,200,300,200,200
round_queries,2300,3000,6500,13200,16600,34200,108300,188600,417800,925400,3074100,5287000,12171400
round_k,0,2,6,16,41,85,180,471,1044,2313,5123,13217,30428
round_shots,2200,600,600,300,300,200,300,400,300,200,200,300,100,100
round_queries,2200,3000,7800,9900,20700,30600,92100,259600,483300,848200,1956200,6156300,5075300,10915300
round_k,0,2,6,16,34,76,153,324,805,2120,4890,10260,25376,54576
round_shots,2000,700,600,200,300,300,200,200,200,200,200,200,200,100
round_queries,2000,3500,7800,7400,23700,52500,87800,193000,425800,964200,2119400,4307400,8848200,9545100
round_k,0,2,6,18,39,87,219,482,1064,2410,5298,10768,22120,47725
round_shots,2900,500,500,300,200,200,300,300,200,100,100,200,200
round_queries,2900,2500,6500,11100,20200,45000,143100,317100,534600,586300,1203700,5001400,11319400
round_k,0,2,6,18,50,112,238,528,1336,2931,6018,12503,28298
round_shots,2500,700,300,300,200,300,300,300,200,200,200,200,100
round_queries,2500,3500,5700,14100,23400,70500,165900,420900,745800,1663400,3790200,8622600,9190300
round_k,0,2,9,23,58,117,276,701,1864,4158,9475,21556,45951
round_shots,2200,700,500,300,300,300,300,200,200,200,200,200,200
round_queries,2200,3500,6500,9900,23700,59700,150300,267000,601800,1353800,3027400,6919000,15609800
round_k,0,2,6,16,39,99,250,667,1504,3384,7568,17297,39024
round_shots,1900,700,300,300,200,300,200,200,200,200,200,200,200
round_queries,1900,3500,5700,12900,21800,72300,122200,269000,601400,1355400,2759800,5857000,12221400
round_k,0,2,9,21,54,120,305,672,1503,3388,6899,14642,30553
round_shots,2000,700,600,300,200,300,200,200,300,200,200,200,200,100
round_queries,2000,3500,7800,9900,15800,47700,71800,159400,504900,865000,1777800,3637400,7827800,7905500
round_k,0,2,6,16,39,79,179,398,841,2162,4444,9093,19569,39527
round_shots,2200,600,300,200,300,200,200,200,200,300,200,300,200
round_queries,2200,3000,5700,8600,28500,45000,94600,213000,486200,1573500,2801800,8689500,14283400
round_k,0,2,9,21,47,112,236,532,1215,2622,7004,14482,35708
round_shots,2700,700,500,400,300,200,200,200,200,200,200,300,200,100
round_queries,2700,3500,6500,11600,22500,35000,72600,165000,359400,758200,1693800,5508900,9385800,10487900
round_k,0,2,6,14,37,87,181,412,898,1895,4234,9181,23464,52439
round_shots,3100,500,300,300,200,200,300,300,300,200,300,300,300,100
round_queries,3100,1500,2700,6900,11000,23800,74100,195300,476700,850200,2753700,6353100,14908500,10280500
round_k,0,1,4,11,27,59,123,325,794,2125,4589,10588,24847,51402
round_shots,2400,500,500,300,300,200,200,200,200,200,200,200,200
round_queries,2400,2500,6500,11100,26100,46600,104200,235800,504600,1141800,2602600,5721800,12568200
