round_shots,2500,300,300,300,200,300,300,200,300,200,200,300
round_queries,2500,2100,5100,12300,17800,53700,138900,253800,836700,1386200,2882600,9892500
round_k,0,3,8,20,44,89,231,634,1394,3465,7206,16487
round_shots,4100,400,200,300,200,200,200,200,200,200,200,200,200
round_queries,4100,3600,5000,15300,23400,47000,104200,219800,491800,1126200,2377000,5208600,11354200
round_k,0,4,12,25,58,117,260,549,1229,2815,5942,13021,28385
round_shots,3700,400,300,300,200,200,200,200,200,200,200,200
round_queries,3700,3600,7500,19500,31400,67400,148200,325800,748600,1640600,3575400,7931000
round_k,0,4,12,32,78,168,370,814,1871,4101,8938,19827
round_shots,3900,400,300,300,300,200,200,200,200,200,200,200,100
round_queries,3900,2800,5100,12300,31500,49000,104200,226200,512600,1158600,2538200,5353400,6153100
round_k,0,3,8,20,52,122,260,565,1281,2896,6345,13383,30765
round_shots,3200,400,400,300,300,200,200,200,200,200,200,200,200
round_queries,3200,2800,6800,11700,26700,43400,98200,204600,423400,889000,1971000,4517000,10349800
round_k,0,3,8,19,44,108,245,511,1058,2222,4927,11292,25874
round_shots,2900,300,400,300,400,300,300,300,200,300,400,300,100
round_queries,2900,2100,6800,12300,34800,60300,125100,288300,421400,1420500,4372400,7869900,5654100
round_k,0,3,8,20,43,100,208,480,1053,2367,5465,13116,28270
round_shots,2700,400,300,300,300,200,200,200,200,200,300,200,200
round_queries,2700,2800,5100,12300,30300,41400,83000,174600,382200,852600,2939100,4787000,9869400
round_k,0,3,8,20,50,103,207,436,955,2131,4898,11967,24673
round_shots,2500,400,400,400,200,300,200,200,200,200,200,200,100
round_queries,2500,2800,6800,16400,22600,75300,127800,268600,592200,1285000,2976200,6803800,7791100
round_k,0,3,8,20,56,125,319,671,1480,3212,7440,17009,38955
round_shots,2500,400,400,200,300,300,200,200,200,200,200,200,100
round_queries,2500,2800,6800,9400,28500,78300,135800,305000,671400,1521400,3448600,7562600,8580700
round_k,0,3,8,23,47,130,339,762,1678,3803,8621,18906,42903
round_shots,3300,400,300,200,300,200,200,200,300,200,200,300,100
round_queries,3300,2800,5100,8200,27300,46200,97400,209800,637500,1084200,2352200,8010900,6814500
round_k,0,3,8,20,45,115,243,524,1062,2710,5880,13351,34072
round_shots,4000,400,300,200,300,200,200,200,200,200,200,200,100
round_queries,4000,3600,7500,13000,39300,63400,127000,267400,565400,1289000,2943000,6679400,6882500
round_k,0,4,12,32,65,158,317,668,1413,3222,7357,16698,34412
round_shots,4100,400,200,300,200,200,200,200,200,200,200,200,100
round_queries,4100,3600,5000,15300,28600,62200,129800,284600,638200,1453400,3236600,6967000,7629500
round_k,0,4,12,25,71,155,324,711,1595,3633,8091,17417,38147
round_shots,4000,400,300,200,300,200,200,300,200,200,200,200,100
round_queries,4000,2800,5100,8200,26700,40600,86200,282900,488200,1106600,2520600,5817400,6618900
round_k,0,3,8,20,44,101,215,471,1220,2766,6301,14543,33094
round_shots,3700,400,400,200,200,200,200,200,200,200,300,300,100
round_queries,3700,2800,6800,9800,19800,41000,82200,177400,387800,867400,2979300,7965300,6762300
round_k,0,3,8,24,49,102,205,443,969,2168,4965,13275,33811
round_shots,2800,500,300,200,300,200,200,300,200,200,200,200,100
round_queries,2800,3500,5100,8200,24900,43000,96200,295500,517000,1128200,2515000,5624600,6428900
round_k,0,3,8,20,41,107,240,492,1292,2820,6287,14061,32144
round_shots,2200,400,400,300,300,300,300,500,500,400,200,300,100
round_queries,2200,2800,6800,11700,24300,57300,129900,471500,1097500,2372400,2864600,8862300,7583300
round_k,0,3,8,19,40,95,216,471,1097,2965,7161,14770,37916
round_shots,2700,400,400,300,200,300,300,200,300,300,300,400,100
round_queries,2700,2800,6800,11700,16200,50700,134700,200600,686100,1823100,4377300,11828400,7630700
round_k,0,3,8,19,40,84,224,501,1143,3038,7295,14785,38153
round_shots,3200,400,400,300,300,400,400,400,300,200,200,200,100
round_queries,3200,2800,6800,12300,27300,78000,164400,409200,782100,1260200,2840200,6534200,7336300
round_k,0,3,8,20,45,97,205,511,1303,3150,7100,16335,36681
round_shots,3200,400,300,200,300,200,200,200,200,200,300,400,300
round_queries,3200,2800,5100,8200,24900,43000,87800,197000,442200,980200,3195900,9014000,14532900
round_k,0,3,8,20,41,107,219,492,1105,2450,5326,11267,24221
round_shots,2900,500,500,400,200,300,300,200,200,300,200,200,200,100
round_queries,2900,1500,4500,9200,9800,29700,63300,101000,216600,720300,1169400,2672600,6127000,6867900
round_k,0,1,4,11,24,49,105,252,541,1200,2923,6681,15317,34339
round_shots,3300,400,400,300,200,300,300,400,200,200,200,200,100
round_queries,3300,2800,6800,14100,19000,57300,147900,474800,635000,1427800,3248600,7476200,7526900
round_k,0,3,8,23,47,95,246,593,1587,3569,8121,18690,37634
round_shots,2400,500,400,300,300,200,200,200,200,300,200,200,200
round_queries,2400,1500,3600,7500,15300,28600,57400,123400,282200,957900,1686600,3631400,7711000
round_k,0,1,4,12,25,71,143,308,705,1596,4216,9078,19277
round_shots,3100,400,400,300,300,300,200,300,300,300,200,300,100
round_queries,3100,2800,6800,12300,26100,55500,89800,281100,594300,1397100,2329800,7609500,6109100
round_k,0,3,8,20,43,92,224,468,990,2328,5824,12682,30545
round_shots,3600,400,400,400,300,200,300,200,300,300,200,200
