round_shots,1200,500,300,300,200,300,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,1200,1500,2100,4500,7400,23100,35400,72200,156200,325800,723800,1485000,2970200,6785000,14534600,29897800,67707400,76109700
round_k,0,1,3,7,18,38,88,180,390,814,1809,3712,7425,16962,36336,74744,169268,380548
round_shots,1700,1200,400,300,200,300,200,200,400,300,300,200,200,200,200,200,100
round_queries,1700,3600,2800,5700,8200,25500,39400,86200,356400,701100,1516500,2563800,5530200,12354600,27396200,61352200,69093700
round_k,0,1,3,9,20,42,98,215,445,1168,2527,6409,13825,30886,68490,153380,345468
round_shots,1500,1100,400,300,300,200,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,1500,3300,2800,4500,11100,15000,30600,65000,137400,311400,704200,1504600,3358600,7243000,16272200,34534200,70777800,75566700
round_k,0,1,3,7,18,37,76,162,343,778,1760,3761,8396,18107,40680,86335,176944,377833
round_shots,1500,900,300,300,300,200,300,200,200,300,200,200,200,200,200,200,100
round_queries,1500,2700,2100,4500,11100,17800,56700,95400,213800,670500,1160200,2550600,5743400,12973400,29522200,67365800,76442700
round_k,0,1,3,7,18,44,94,238,534,1117,2900,6376,14358,32433,73805,168414,382213
round_shots,1300,800,300,300,300,200,200,200,400,400,300,300,200,200,200,200,100
round_queries,1300,2400,2100,4500,11100,18600,38600,80200,321200,689200,1270500,3102300,5161800,11141400,23542200,53391000,59670900
round_k,0,1,3,7,18,46,96,200,401,861,2117,5170,12904,27853,58855,133477,298354
round_shots,1400,700,300,300,300,300,200,200,200,200,300,400,300,200,200,300,100
round_queries,1400,2100,2100,4500,9900,21300,32600,69000,141800,295400,949500,2976400,5771100,9749400,21147800,70893300,62504900
round_k,0,1,3,7,16,35,81,172,354,738,1582,3720,9618,24373,52869,118155,312524
round_shots,1500,800,300,300,300,300,200,200,300,200,200,300,400,300,200,200,100
round_queries,1500,2400,2100,4500,9900,24300,37000,75400,238500,415400,879000,2849700,8605200,15211500,26542200,59521000,67379300
round_k,0,1,3,7,16,40,92,188,397,1038,2197,4749,10756,25352,66355,148802,336896
round_shots,1100,400,300,300,300,200,200,200,300,300,200,300,300,200,200,200,100
round_queries,1100,1200,2100,4500,9900,15400,33000,68200,228900,576300,1014200,3083100,7749300,12926600,28445400,64382200,71362900
round_k,0,1,3,7,16,38,82,170,381,960,2535,5138,12915,32316,71113,160955,356814
round_shots,1700,1000,500,300,200,300,200,300,300,300,300,200,200,200,200,200
round_queries,1700,3000,3500,5700,9000,27900,47800,147900,361500,849900,2234700,3560600,7881000,17687000,40249000,88025000
round_k,0,1,3,9,22,46,119,246,602,1416,3724,8901,19702,44217,100622,220062
round_shots,1400,700,300,300,300,300,300,200,300,200,200,300,300,200,300,200
round_queries,1400,2100,2100,4500,12300,27900,72300,118200,371100,666600,1470600,4592100,10815300,16826200,52919100,92799800
round_k,0,1,3,7,20,46,120,295,618,1666,3676,7653,18025,42065,88198,231999
round_shots,1500,800,300,300,300,200,200,200,300,200,200,200,400,300,300,300,100
round_queries,1500,2400,2100,4500,11100,18600,39400,79400,238500,406200,862200,1927800,8103600,15335100,31800300,77357100,66277100
round_k,0,1,3,7,18,46,98,198,397,1015,2155,4819,10129,25558,53000,128928,331385
round_shots,1400,600,300,300,300,200,200,300,200,200,200,200,200,200,200,200,200
round_queries,1400,1800,2100,4500,9900,17000,35400,111900,187400,393400,854600,1881800,4294200,9007000,19928200,45407400,98937800
round_k,0,1,3,7,16,42,88,186,468,983,2136,4704,10735,22517,49820,113518,247344
round_shots,1300,1100,300,300,300,200,300,200,200,200,200,200,200,300,300,300,100
round_queries,1300,3300,2100,4500,11100,18600,56700,101000,213000,470600,997000,2164600,4883000,15970500,39841500,81779100,55390700
round_k,0,1,3,7,18,46,94,252,532,1176,2492,5411,12207,26617,66402,136298,276953
round_shots,1400,700,400,300,300,300,300,400,400,300,200,200,200,200,200,200,100
round_queries,1400,2100,2800,4500,9900,25500,58500,168400,359600,641700,1000600,2277000,5061400,11235400,24779400,56177400,63010300
round_k,0,1,3,7,16,42,97,210,449,1069,2501,5692,12653,28088,61948,140443,315051
round_shots,1300,800,300,300,300,400,300,300,300,300,300,300,300,200,200,200,100
round_queries,1300,2400,2100,4500,11100,31600,51300,120900,289500,663300,1670700,3362100,7354500,11551000,25872600,57959000,65124700
round_k,0,1,3,7,18,39,85,201,482,1105,2784,5603,12257,28877,64681,144897,325623
round_shots,1600,700,300,300,300,200,200,200,200,200,200,200,200,200,200,300,200
round_queries,1600,2100,2100,4500,11100,17800,38600,81000,162600,349800,753800,1653800,3693800,8347800,18685000,62521500,104502600
round_k,0,1,3,7,18,44,96,202,406,874,1884,4134,9234,20869,46712,104202,261256
round_shots,1200,500,300,400,300,300,200,300,200,200,200,200,200,300,200,200,100
round_queries,1200,1500,2100,6000,9900,20700,38600,124500,205800,438600,905400,2048600,4503000,14928300,26980200,58876600,65344900
round_k,0,1,3,7,16,34,96,207,514,1096,2263,5121,11257,24880,67450,147191,326724
round_shots,1500,800,300,300,300,200,200,300,200,200,200,200,300,300,200,200,100
round_queries,1500,2400,2100,4500,11100,17000,36200,111900,201800,453800,1003000,2201000,7061100,17324700,28649000,60371000,67176300
round_k,0,1,3,7,18,42,90,186,504,1134,2507,5502,11768,28874,71622,150927,335881
round_shots,1200,700,300,300,200,300,300,300,300,200,300,300,300,200,300,200
round_queries,1200,2100,2100,4500,7400,24300,55500,123900,312300,521000,1711500,4393500,11579100,20093800,63365700,95262600
round_k,0,1,3,7,18,40,92,206,520,1302,2852,7322,19298,50234,105609,238156
round_shots,1500,900,400,300,200,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,1500,2700,2800,5700,8200,27900,47000,101400,220600,483000,1073400,2433000,5386200,12070200,26516600,54360200,114470200
round_k,0,1,3,9,20,46,117,253,551,1207,2683,6082,13465,30175,66291,135900,286175
round_shots,2100,1400,400,300,300,200,200,200,200,200,300,300,200,200,200,200,200
round_queries,2100,4200,2800,4500,9300,14600,31400,68200,149400,315000,1001100,2589900,4161000,9048600,20459800,46373400,104818600
round_k,0,1,3,7,15,36,78,170,373,787,1668,4316,10402,22621,51149,115933,262046
round_shots,1100,1200,400,400,300,300,300,300,300,200,200,200,200,200,200,200
round_queries,1100,3600,2800,6000,13500,35100,87900,206700,506700,897000,2005400,4539000,9686600,19614200,43359400,98749400
round_k,0,1,3,7,22,58,146,344,844,2242,5013,11347,24216,49035,108398,246873
round_shots,1400,400,300,300,300,300,200,200,200,200,200,200,200,200,200,200,300
round_queries,1400,1200,2100,4500,9900,21900,36600,73800,159400,327400,721400,1614600,3517800,7749800,16451800,34380200,117315300
round_k,0,1,3,7,16,36,91,184,398,818,1803,4036,8794,19374,41129,85950,195525
round_shots,1600,1000,400,300,300,300,200,200,200,200,200,400,300,200,200,200,200
round_queries,1600,3000,2800,4500,9300,19500,32200,65000,137800,285400,638200,2641200,4180500,6751400,15291800,33704200,76340600
round_k,0,1,3,7,15,32,80,162,344,713,1595,3301,6967,16878,38229,84260,190851
round_shots,1400,800,300,300,300,200,400,300,200,200,200,200,300,300,300,400,100
round_queries,1400,2400,2100,4500,11100,18600,74800,134100,217800,463800,1035800,2332600,7820100,20684700,41546700,111774800,76857300
round_k,0,1,3,7,18,46,93,223,544,1159,2589,5831,13033,34474,69244,139718,384286
round_shots,1300,700,300,300,300,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2100,2100,4500,11100,25500,64500,111000,236200,477400,994200,2228200,5058200,11121800,23889800,53265800,110417800
round_k,0,1,3,7,18,42,107,277,590,1193,2485,5570,12645,27804,59724,133164,276044
round_shots,1300,800,300,300,300,200,300,200,200,200,300,300,200,200,200,200,100
round_queries,1300,2400,2100,4500,11100,17800,56700,100200,222600,495000,1547100,3626700,6054600,13798200,31529400,66897000,72401300
round_k,0,1,3,7,18,44,94,250,556,1237,2578,6044,15136,34495,78823,167242,362006
round_shots,1200,600,300,300,300,200,400,400,300,200,300,200,200,200,200,200,100
round_queries,1200,1800,2100,4500,11100,17800,72400,179600,279900,469000,1460100,2423400,5022200,10805400,24619400,55222600,60413100
round_k,0,1,3,7,18,44,90,224,466,1172,2433,6058,12555,27013,61548,138056,302065
round_shots,1200,600,400,500,300,200,300,300,200,200,300,200,300,200,200,200
round_queries,1200,1800,2800,7500,14100,25400,79500,186900,300200,627800,1883700,3164600,9830100,16780200,36259000,81337000
round_k,0,1,3,7,23,63,132,311,750,1569,3139,7911,16383,41950,90647,203342
round_shots,1000,700,300,300,300,200,200,200,200,200,200,200,200,200,300,200,100
round_queries,1000,2100,2100,4500,11100,17800,37000,77800,163800,343000,759400,1697400,3878600,8711400,28081500,51141000,58432900
round_k,0,1,3,7,18,44,92,194,409,857,1898,4243,9696,21778,46802,127852,292164
round_shots,900,700,300,500,300,400,400,300,300,200,200,200,200,200,300,200
