round_shots,400,900,100,100,100,100,100,100
round_queries,400,2700,2700,8500,30300,111500,463700,11566300
round_k,1,13,42,151,557,2318,10784,57831
round_shots,200,800,100,100,100,100,100,100
round_queries,200,2400,2500,7500,25500,93300,381300,9121100
round_k,1,12,37,127,466,1906,8676,45605
round_shots,200,900,200,100,100,100,100,100
round_queries,200,2700,5400,9900,34700,130100,550100,14071300
round_k,1,13,49,173,650,2750,12805,70356
round_shots,200,800,100,100,100,100,100,100
round_queries,200,2400,2500,7700,26500,97700,396900,9562900
round_k,1,12,38,132,488,1984,9138,47814
round_shots,300,900,100,100,100,100,100,100
round_queries,300,2700,2700,8300,28100,103300,429900,10602700
round_k,1,13,41,140,516,2149,9936,53013
round_shots,300,800,200,100,100,100,100,100
round_queries,300,2400,4600,9700,33700,122300,496500,11625900
round_k,1,11,48,168,611,2482,10920,58129
round_shots,200,700,200,100,100,100,100,100
round_queries,200,2100,4600,9100,29900,111700,457300,11168300
round_k,1,11,45,149,558,2286,10426,55841
round_shots,300,700,100,100,100,100,100,100
round_queries,300,2100,2300,7500,26300,99700,401300,9719500
round_k,1,11,37,131,498,2006,9208,48597
round_shots,200,700,200,100,100,100,100,100
round_queries,200,2100,4200,9900,32500,123300,513900,12957500
round_k,1,10,49,162,616,2569,11968,64787
round_shots,200,700,100,100,100,100,100,100
round_queries,200,2100,2300,7300,22700,82700,332700,7752100
round_k,1,11,36,113,413,1663,7476,38760
round_shots,200,800,100,100,100,100,100,100
round_queries,200,2400,2500,7500,25700,92700,372500,8738700
round_k,1,12,37,128,463,1862,8458,43693
round_shots,200,600,100,200,100,100,100,100
round_queries,200,1800,900,5400,12700,44300,169300,3425900
round_k,1,4,13,63,221,846,3573,17129
round_shots,200,900,200,100,100,100,100,100
round_queries,200,2700,5400,10500,35900,130700,547700,14044700
round_k,1,13,52,179,653,2738,12832,70223
round_shots,200,600,100,200,100,100,100,100,100
round_queries,200,1800,900,5400,10300,35100,133100,550300,14281100
round_k,1,4,13,51,175,665,2751,12986,71405
round_shots,200,800,100,200,100,100,100,100
round_queries,200,2400,900,5800,13300,49300,188700,3860300
round_k,1,4,14,66,246,943,3986,19301
round_shots,200,700,100,100,100,100,100,100,100
round_queries,200,2100,900,2700,8100,25900,90900,364900,8585500
round_k,1,4,13,40,129,454,1824,8199,42927
round_shots,200,700,200,100,100,100,100,100,100
round_queries,200,2100,1800,3300,10500,33700,124900,491700,11821300
round_k,1,4,16,52,168,624,2458,11294,59106
round_shots,200,700,100,100,100,100,100,100
round_queries,200,2100,2300,6900,22700,83700,334100,7824700
round_k,1,11,34,113,418,1670,7577,39123
round_shots,200,600,200,100,100,100,100,100
round_queries,200,1800,4200,9900,34900,131700,545100,13767100
round_k,1,10,49,174,658,2725,12595,68835
round_shots,300,900,100,100,100,100,100,100
round_queries,300,2700,2500,7900,25100,90300,372300,8891500
round_k,1,12,39,125,451,1861,8503,44457
round_shots,200,900,200,100,100,100,100,100
round_queries,200,2700,5400,9900,33900,130300,546300,14000700
round_k,1,13,49,169,651,2731,12871,70003
round_shots,200,700,100,200,100,100,100,100
round_queries,200,2100,900,5800,12700,46300,184500,3823700
round_k,1,4,14,63,231,922,3955,19118
round_shots,200,900,100,100,100,100,100,100
round_queries,200,2700,2500,7500,24700,92900,384700,9234700
round_k,1,12,37,123,464,1923,8768,46173
round_shots,200,800,100,100,100,100,100,100,100
round_queries,200,2400,900,2700,8300,26900,96100,393300,9471500
round_k,1,4,13,41,134,480,1966,8968,47357
round_shots,400,800,200,100,100,100,100,100
round_queries,400,2400,5000,9900,32900,122700,508700,13022300
round_k,1,12,49,164,613,2543,11949,65111
round_shots,300,900,100,100,100,100,100,100
round_queries,300,2700,2500,8300,28500,103500,431300,10544500
round_k,1,12,41,142,517,2156,9964,52722
round_shots,200,400,200,200,100,100,100,100
round_queries,200,1200,1800,5800,13900,50900,201700,4279500
round_k,1,4,14,69,254,1008,4394,21397
round_shots,200,900,200,100,100,100,100,100
round_queries,200,2700,5400,10500,37100,140700,589700,15451300
round_k,1,13,52,185,703,2948,13976,77256
round_shots,300,800,100,100,100,100,100,100
round_queries,300,2400,2300,6900,22900,82700,339700,7888100
round_k,1,11,34,114,413,1698,7669,39440
round_shots,200,800,100,100,100,100,100,100
round_queries,200,2400,2500,7500,24100,87300,361700,8575500
round_k,1,12,37,120,436,1808,8201,42877
round_shots,300,800,100,100,100,100,100,100
round_queries,300,2400,2500,7500,24900,91300,373900,8943500
round_k,1,12,37,124,456,1869,8547,44717
round_shots,200,900,200,100,100,100,100
round_queries,200,2700,5000,11100,37700,144900,2877100
round_k,1,12,55,188,724,3039,14385
round_shots,200,800,100,100,100,100,100,100
round_queries,200,2400,2300,7300,25500,92100,372100,8702500
round_k,1,11,36,127,460,1860,8318,43512
round_shots,200,600,100,200,100,100,100,100
round_queries,200,1800,900,5800,13700,48500,189500,3987900
round_k,1,4,14,68,242,947,4116,19939
round_shots,200,800,100,100,100,100,100,100
round_queries,200,2400,2300,7300,24300,86100,348300,8121900
round_k,1,11,36,121,430,1741,7805,40609
round_shots,200,600,200,100,100,100,100,100
round_queries,200,1800,4200,9300,31900,120100,502700,12753300
round_k,1,10,46,159,600,2513,11786,63766
round_shots,300,800,100,100,100,100,100,100
round_queries,300,2400,2300,7100,23500,85300,343700,8042300
round_k,1,11,35,117,426,1718,7760,40211
round_shots,300,700,100,100,100,100,100,100
round_queries,300,2100,2300,7100,22700,85700,350300,8163300
round_k,1,11,35,113,428,1751,7867,40816
