round_shots,1600,1300,300,300,200,200,200,200,200,200,300,200,200,200
round_queries,1600,3900,3300,7500,12200,27000,59000,123000,278200,622600,1985100,3407800,7834200,18028200
round_k,0,1,5,12,30,67,147,307,695,1556,3308,8519,19585,45070
round_shots,1400,1400,400,200,300,200,400,200,200,200,200,200,200
round_queries,1400,4200,5200,7400,23100,37800,166000,222600,472600,1029000,2259800,5176600,11481000
round_k,0,1,6,18,38,94,207,556,1181,2572,5649,12941,28702
round_shots,1600,1300,200,200,300,300,300,400,400,300,300,200,200,100
round_queries,1600,3900,2200,4600,14100,38100,101100,286000,588400,1050900,2498700,4605800,10636600,12284900
round_k,0,1,5,11,23,63,168,357,735,1751,4164,11514,26591,61424
round_shots,1600,1100,300,300,200,300,200,200,200,300,200,200,300,100
round_queries,1600,3300,3300,7500,12600,41100,63000,133000,286600,968700,1707000,3493800,10972500,9589500
round_k,0,1,5,12,31,68,157,332,716,1614,4267,8734,18287,47947
round_shots,1400,1200,400,500,200,300,200,200,200,200,200,200,200,200
round_queries,1400,3600,4400,13500,11800,37500,61800,138600,295000,614200,1379800,3098600,6925800,14789800
round_k,0,1,5,13,29,62,154,346,737,1535,3449,7746,17314,36974
round_shots,1000,1400,400,300,200,300,300,300,300,200,200,200,200,100
round_queries,1000,4200,4400,8100,12600,38700,91500,226500,493500,794200,1780200,4107000,9250600,10671900
round_k,0,1,5,13,31,64,152,377,822,1985,4450,10267,23126,53359
round_shots,1500,1300,300,300,300,200,200,200,200,200,200,300,400,300,100
round_queries,1500,3900,3300,7500,15300,22200,44600,99000,205800,451000,969400,2910900,7998000,12764700,8650500
round_k,0,1,5,12,25,55,111,247,514,1127,2423,4851,9997,21274,43252
round_shots,1400,1200,300,300,300,200,300,200,300,200,200,200,200,100
round_queries,1400,3600,3300,7500,18300,31400,101100,154600,474300,799800,1666600,3816200,8765000,8947700
round_k,0,1,5,12,30,78,168,386,790,1999,4166,9540,21912,44738
round_shots,1300,1200,400,200,300,300,300,300,300,200,200,200,200,100
round_queries,1300,3600,4400,5000,15300,33300,86100,231300,568500,886600,1908200,4184600,9161800,10543100
round_k,0,1,5,12,25,55,143,385,947,2216,4770,10461,22904,52715
round_shots,1500,1100,400,400,200,300,200,200,200,300,200,200,200,100
round_queries,1500,3300,4400,10800,12200,37500,67000,141400,305400,1002300,1723000,3863400,8740200,10119500
round_k,0,1,5,13,30,62,167,353,763,1670,4307,9658,21850,50597
round_shots,800,1300,400,500,300,200,400,200,400,200,200,200,200,100
round_queries,800,3900,4400,13500,21900,32200,134800,173400,763600,1020200,2161400,4973000,11368200,12631100
round_k,0,1,5,13,36,80,168,433,954,2550,5403,12432,28420,63155
round_shots,1500,1200,300,200,300,200,200,200,200,200,200,200,200,200
round_queries,1500,3600,3300,5000,15300,25000,52600,117800,263400,589400,1354200,3079800,6965000,16071800
round_k,0,1,5,12,25,62,131,294,658,1473,3385,7699,17412,40179
round_shots,1000,1200,300,300,300,300,200,200,200,200,200,200,200
round_queries,1000,3600,3300,7500,18300,51900,95800,192200,433800,985800,2250200,5060200,11683000
round_k,0,1,5,12,30,86,239,480,1084,2464,5625,12650,29207
round_shots,1000,1100,300,300,200,300,300,200,300,300,300,300,200,100
round_queries,1000,3300,3300,7500,12200,36900,99300,165000,527700,1414500,2860500,5833500,9987400,10882300
round_k,0,1,5,12,30,61,165,412,879,2357,4767,9722,24968,54411
round_shots,1200,1400,300,300,200,300,200,200,200,200,200,200,200,100
round_queries,1200,4200,3300,7500,12200,39900,75000,162200,367800,837400,1909400,4353800,9436600,10595700
round_k,0,1,5,12,30,66,187,405,919,2093,4773,10884,23591,52978
round_shots,1700,1200,300,300,200,200,200,200,200,200,300,300,200,200
round_queries,1700,3600,3300,7500,12200,27000,56200,115400,232600,492600,1535700,3976500,6763800,14057400
round_k,0,1,5,12,30,67,140,288,581,1231,2559,6627,16909,35143
round_shots,1300,1200,400,400,300,200,200,200,200,300,200,200,200
round_queries,1300,3600,4400,10800,22500,42600,93000,208200,459400,1570500,2725800,6315000,14372200
round_k,0,1,5,13,37,106,232,520,1148,2617,6814,15787,35930
round_shots,2100,1200,800,300,300,200,200,300,200,200,200,200,200,100
round_queries,2100,3600,7200,7500,17700,32600,67800,209700,366600,777000,1727000,3881400,8691400,8771100
round_k,0,1,4,12,29,81,169,349,916,1942,4317,9703,21728,43855
round_shots,1300,1200,400,300,400,300,200,200,300,300,400,200,200,100
round_queries,1300,3600,4400,7500,24400,38700,60200,125800,414900,1113900,3033200,3970200,9034600,10074700
round_k,0,1,5,12,30,64,150,314,691,1856,3791,9925,22586,50373
round_shots,1400,1300,300,300,300,300,300,300,400,200,200,200,200,100
round_queries,1400,3900,3300,7500,18300,41700,101100,237300,726000,942600,2123000,4720200,10470200,12118300
round_k,0,1,5,12,30,69,168,395,907,2356,5307,11800,26175,60591
round_shots,1500,1300,200,300,300,300,300,300,300,300,200,200,200
round_queries,1500,3900,2200,6900,14700,36900,91500,248100,592500,1450500,2575400,5901400,13123800
round_k,0,1,5,11,24,61,152,413,987,2417,6438,14753,32809
round_shots,1000,1200,300,300,200,300,200,200,200,300,300,200,200,200
round_queries,1000,3600,3300,7500,12200,37500,64200,145800,314200,1076100,2477100,3403000,7305000,16106600
round_k,0,1,5,12,30,62,160,364,785,1793,4128,8507,18262,40266
round_shots,1400,1400,1000,400,300,300,200,300,300,200,200,200,200,100
round_queries,1400,4200,9000,10000,17700,39900,69800,209700,545700,935400,2109400,4640200,9346200,10194500
round_k,0,1,4,12,29,66,174,349,909,2338,5273,11600,23365,50972
round_shots,1300,1300,300,300,200,200,300,200,200,200,200,200,200,200
round_queries,1300,3900,3300,7500,12200,27000,92100,149000,313000,714200,1567400,3196600,7351800,17029400
round_k,0,1,5,12,30,67,153,372,782,1785,3918,7991,18379,42573
round_shots,1400,1300,300,300,400,300,200,200,200,300,200,300,300,200
round_queries,1400,3900,3300,7500,23600,44100,73000,162600,333000,1005300,1579400,4893900,10715100,17361800
round_k,0,1,5,12,29,73,182,406,832,1675,3948,8156,17858,43404
round_shots,1400,1200,400,300,300,300,300,300,300,400,300,200,200
round_queries,1400,3600,4400,8100,18900,42900,116100,296700,664500,1815600,3797700,6531800,14533000
round_k,0,1,5,13,31,71,193,494,1107,2269,6329,16329,36332
round_shots,1400,1200,400,300,300,200,200,200,200,300,200,200,200,100
round_queries,1400,3600,4400,7500,18300,32200,66600,145800,336200,1085700,1888200,4327400,9915400,11436500
round_k,0,1,5,12,30,80,166,364,840,1809,4720,10818,24788,57182
round_shots,1200,1500,200,300,200,200,200,200,200,200,300,300,200,200
round_queries,1200,4500,2600,8100,13000,26200,57400,117800,245400,530200,1626900,4409100,7787000,16657800
round_k,0,1,6,13,32,65,143,294,613,1325,2711,7348,19467,41644
round_shots,900,1100,300,200,300,300,200,200,200,200,200,400,200,200
round_queries,900,3300,3300,5000,15300,37500,65400,138600,297000,682200,1550600,6651600,9404600,19391400
round_k,0,1,5,12,25,62,163,346,742,1705,3876,8314,23511,48478
round_shots,800,1400,300,300,300,300,200,200,200,200,300,300,200,100
round_queries,800,4200,3300,7500,18300,43500,77000,171000,349400,745000,2454900,6046500,10177800,10903700
round_k,0,1,5,12,30,72,192,427,873,1862,4091,10077,25444,54518
round_shots,1300,1300,400,400,400,300,200,200,200,200,200,200,200,200
round_queries,1300,3900,4400,10800,24400,45900,73000,149000,320200,693800,1589400,3589800,8279400,19043800
round_k,0,1,5,13,30,76,182,372,800,1734,3973,8974,20698,47609
round_shots,1400,1200,300,300,300,200,200,200,200,200,200,200,200,200
round_queries,1400,3600,3300,7500,18900,27400,57000,119000,238600,529000,1214600,2774600,6373800,14767000
round_k,0,1,5,12,31,68,142,297,596,1322,3036,6936,15934,36917
round_shots,1300,1400,400,400,300,200,200,200,200,200,200,200,200,200
round_queries,1300,4200,4400,10800,18900,33400,69000,151000,343000,785800,1751000,3932200,8634600,18751800
round_k,0,1,5,13,31,83,172,377,857,1964,4377,9830,21586,46879
round_shots,1500,1200,300,200,300,300,200,200,200,200,200,400,200,200
round_queries,1500,3600,3300,5000,15300,37500,67000,141800,301400,634600,1371800,6138800,8415400,17995400
round_k,0,1,5,12,25,62,167,354,753,1586,3429,7673,21038,44988
round_shots,1400,1100,400,400,300,200,200,300,300,200,200,200,200,100
round_queries,1400,3300,4400,10800,18900,32600,72600,233700,548700,953000,2166600,4977800,11435000,12928500
round_k,0,1,5,13,31,81,181,389,914,2382,5416,12444,28587,64642
round_shots,1200,1200,300,200,300,200,200,200,200,300,200,200,200,200
round_queries,1200,3600,3300,5000,15300,25000,50600,108600,221800,734100,1240200,2657400,5982600,13511000
